id,message,priority_label,disaster_type,injured,trapped,fire,medical_emergency,people_affected,event_id,source_type,annotation_reason,language,split
rpv2-00645,Update: One person has a minor injury after the disturbance and needs assistance. Please send someone. near the school. No further details yet.,MEDIUM,societal,1,0,0,1,1,v2_societal_societal_medium_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_medium_injury; label reflects contextual rescue urgency.,en,train
rpv2-00217,Floodwater is rising toward several houses and an evacuation is needed. by the river. This is the current update.,HIGH,flood,0,0,0,0,18,v2_flood_flood_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_evacuation; label reflects contextual rescue urgency.,en,validation
rpv2-00055,Field note: Several residents have mild symptoms and need a health information point. pls. by the river. This is the current update.,MEDIUM,biological,0,0,0,1,8,v2_biological_biological_medium_symptoms,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_medium_symptoms; label reflects contextual rescue urgency.,en,train
rpv2-00071,Field note: The neighborhood needs screening after an outbreak report; no immediate danger is reported. pls. near the market. No further details yet.,MEDIUM,biological,0,0,0,1,40,v2_biological_biological_medium_screening,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_medium_screening; label reflects contextual rescue urgency.,en,train
rpv2-00511,Field note: A dangerous situation requires evacuation and urgent support for residents. pls. near the school. This is the current update.,HIGH,other,0,0,0,0,20,v2_other_other_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family other_high_evacuation; label reflects contextual rescue urgency.,en,train
rpv2-00009,A patient is struggling to breathe and needs immediate medical rescue. near the market. This is the current update.,CRITICAL,biological,1,0,0,1,1,v2_biological_biological_critical_breathing,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_critical_breathing; label reflects contextual rescue urgency.,en,test
rpv2-00853,"Update: This is transportation news, not an accident requiring responders. Please send someone. along the main road. We need the appropriate response.",LOW,transportation,0,0,0,0,0,v2_transportation_transport_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00313,Hurricane damage made several homes unsafe and families need evacuation help. near the market. No further details yet.,HIGH,hurricane,0,0,0,0,18,v2_hurricane_hurricane_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_high_evacuation; label reflects contextual rescue urgency.,en,train
rpv2-00433,A contained fire damaged equipment and workers need assistance. by the river. We need the appropriate response.,MEDIUM,industrial,0,0,1,0,4,v2_industrial_industrial_medium_fire,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_medium_fire; label reflects contextual rescue urgency.,en,train
rpv2-00301,Update: A resident is bleeding badly after debris struck them; immediate medical help is needed. Please send someone. on the east side. We need the appropriate response.,CRITICAL,hurricane,1,0,0,1,1,v2_hurricane_hurricane_critical_bleeding,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_critical_bleeding; label reflects contextual rescue urgency.,en,train
rpv2-00467,"Please help, This is an industrial accident news report; no emergency is happening here. along the main road. This is the current update.",LOW,industrial,0,0,0,0,0,v2_industrial_industrial_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00549,Update: One person has a stable injury and needs non-urgent medical assistance. Please send someone. on the east side. This is the current update.,MEDIUM,other,1,0,0,1,1,v2_other_other_medium_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family other_medium_injury; label reflects contextual rescue urgency.,en,validation
rpv2-00122,SOS: The earthquake badly damaged the building while occupants must evacuate. by the river. We need the appropriate response.,HIGH,earthquake,0,0,0,0,15,v2_earthquake_earthquake_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_high_evacuation; label reflects contextual rescue urgency.,en,test
rpv2-00907,"Please help, A serious injury occurred while people evacuated the wildfire area. near the school.",HIGH,wildfire,1,0,0,1,3,v2_wildfire_wildfire_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00739,"Please help, Debris blocks the road after the tornado, but nobody is injured or trapped. near the school.",MEDIUM,tornado,0,0,0,0,4,v2_tornado_tornado_medium_debris,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_medium_debris; label reflects contextual rescue urgency.,en,validation
rpv2-00794,SOS: A bus crash caused serious injuries; everyone is conscious while responders are needed. near the market. This is the current update.,HIGH,transportation,1,0,0,1,8,v2_transportation_transport_high_crash,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_high_crash; label reflects contextual rescue urgency.,en,validation
rpv2-00802,SOS: A train derailment damaged the carriage while passengers need urgent evacuation. at the apartment block. Please advise.,HIGH,transportation,0,0,0,0,40,v2_transportation_transport_high_derail,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_high_derail; label reflects contextual rescue urgency.,en,train
rpv2-00732,Caller says: Several streets lost power after the tornado; residents need local support. near the market. No further details yet.,MEDIUM,tornado,0,0,0,0,30,v2_tornado_tornado_medium_power,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_medium_power; label reflects contextual rescue urgency.,en,validation
rpv2-00251,"Please help, A flooded road has closed the local route; residents need a welfare check. by the river. No further details yet.",MEDIUM,flood,0,0,0,0,5,v2_flood_flood_medium_route,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_medium_route; label reflects contextual rescue urgency.,en,validation
rpv2-00616,Report from resident: Third-party report: Several people need urgent shelter after serious damage to the community center. near the market.,HIGH,societal,0,0,0,0,25,v2_societal_societal_high_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_high_damage; label reflects contextual rescue urgency.,en,train
rpv2-00216,Report from resident: Third-party report: Floodwater swept through the building; injured residents need immediate rescue. on the east side. We need the appropriate response.,CRITICAL,flood,1,0,0,1,7,v2_flood_flood_critical_injured,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_critical_injured; label reflects contextual rescue urgency.,en,train
rpv2-00501,Update: A person is severely bleeding and needs emergency rescue now. Please send someone. near the market. We need the appropriate response.,CRITICAL,other,1,0,0,1,1,v2_other_other_critical_bleeding,controlled_synthetic_v2,V2 mixed-disaster scenario family other_critical_bleeding; label reflects contextual rescue urgency.,en,train
rpv2-00490,SOS: An unconscious person needs immediate medical help at the scene. near the school.,CRITICAL,other,1,0,0,1,1,v2_other_other_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family other_critical_unconscious; label reflects contextual rescue urgency.,en,train
rpv2-00458,SOS: The fire drill at the plant is finished while everyone is safe. at the apartment block. This is the current update.,LOW,industrial,0,0,1,0,40,v2_industrial_industrial_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_low_drill; label reflects contextual rescue urgency.,en,train
rpv2-00721,The tornado damaged a roof and the household needs repair assistance. at the apartment block. We need the appropriate response.,MEDIUM,tornado,0,0,0,0,3,v2_tornado_tornado_medium_roof,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_medium_roof; label reflects contextual rescue urgency.,en,train
rpv2-00279,Field note: A little water is on thee roadside after rain; traffic is moving and everyone is safe. near the market.,LOW,flood,0,0,0,0,1,v2_flood_flood_low_puddle,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_low_puddle; label reflects contextual rescue urgency.,en,train
rpv2-00372,Caller says: We are watching the storm from a safe place; no assistance is needed. at the apartment block. Please advise.,LOW,hurricane,0,0,0,0,2,v2_hurricane_hurricane_low_watch,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_low_watch; label reflects contextual rescue urgency.,en,test
rpv2-00575,"Field note: The situation sounds serious in thee news, but everyone at this location is safe. at the apartment block. No further details yet.",LOW,other,0,0,0,0,2,v2_other_other_low_safe,controlled_synthetic_v2,V2 mixed-disaster scenario family other_low_safe; label reflects contextual rescue urgency.,en,train
rpv2-00463,Field note: The fire drill at thee plant is finished and everyone is safe. at the apartment block. No further details yet.,LOW,industrial,0,0,1,0,40,v2_industrial_industrial_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_low_drill; label reflects contextual rescue urgency.,en,train
rpv2-00231,Field note: The flood damaged thee lower floors; families are outside but need urgent shelter. by the river.,HIGH,flood,0,0,0,0,12,v2_flood_flood_high_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_damage; label reflects contextual rescue urgency.,en,train
rpv2-00305,The storm collapsed a structure with people inside; rescue teams are urgently required. along the main road. We need the appropriate response.,CRITICAL,hurricane,0,1,0,0,7,v2_hurricane_hurricane_critical_collapse,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_critical_collapse; label reflects contextual rescue urgency.,en,validation
rpv2-00845,Update: A vehicle stopped on the roadside; traffic is moving and no one is hurt. Please send someone. by the river. We need the appropriate response.,LOW,transportation,0,0,0,0,1,v2_transportation_transport_low_stopped,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_low_stopped; label reflects contextual rescue urgency.,en,test
rpv2-00671,Field note: Just checking thee community channel; there is no active incident. on the east side. Please advise.,LOW,societal,0,0,0,0,0,v2_societal_societal_low_check,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_low_check; label reflects contextual rescue urgency.,en,test
rpv2-00139,"Please help, A serious but stable injury followed the earthquake and is asking for urgent treatment. along the main road. This is the current update.",HIGH,earthquake,1,0,0,1,1,v2_earthquake_earthquake_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_high_injury; label reflects contextual rescue urgency.,en,validation
rpv2-00292,Caller says: The hurricane destroyed the house and two residents are trapped inside. near the market. This is the current update.,CRITICAL,hurricane,0,1,0,0,2,v2_hurricane_hurricane_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00653,Update: This is a report about unrest elsewhere; our area is calm and safe. Please send someone. by the river. Please advise.,LOW,societal,0,0,0,0,0,v2_societal_societal_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_low_news; label reflects contextual rescue urgency.,en,test
rpv2-00884,Caller says: The fire blocked both exits and a family cannot escape. at the apartment block. This is the current update.,CRITICAL,wildfire,0,1,1,0,4,v2_wildfire_wildfire_critical_escape,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_critical_escape; label reflects contextual rescue urgency.,en,train
rpv2-00681,An unconscious person is in the damaged shelter after the tornado. near the school.,CRITICAL,tornado,1,0,0,1,1,v2_tornado_tornado_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_critical_unconscious; label reflects contextual rescue urgency.,en,train
rpv2-00719,Field note: Several people have serious injuries after thee tornado but are conscious. by the river. Please advise.,HIGH,tornado,1,0,0,1,6,v2_tornado_tornado_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_high_injury; label reflects contextual rescue urgency.,en,test
rpv2-00850,"SOS: This is transportation news, not an accident requiring responders. on the east side. This is the current update.",LOW,transportation,0,0,0,0,0,v2_transportation_transport_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00240,Report from resident: Third-party report: A vehicle is surrounded by water and responders should help move the occupants safely. at the apartment block.,HIGH,flood,0,0,0,0,4,v2_flood_flood_high_vehicle,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_vehicle; label reflects contextual rescue urgency.,en,test
rpv2-00634,SOS: A crowd has closed the route while residents need information and support. by the river. We need the appropriate response.,MEDIUM,societal,0,0,0,0,30,v2_societal_societal_medium_route,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_medium_route; label reflects contextual rescue urgency.,en,test
rpv2-00221,Update: Floodwater is rising toward several houses and an evacuation is needed. Please send someone. on the east side. No further details yet.,HIGH,flood,0,0,0,0,18,v2_flood_flood_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_evacuation; label reflects contextual rescue urgency.,en,validation
rpv2-00809,"A vehicle fire is contained and passengers evacuated, but the scene needs urgent support. by the river.",HIGH,transportation,0,0,1,0,12,v2_transportation_transport_high_fire,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_high_fire; label reflects contextual rescue urgency.,en,train
rpv2-00419,"Please help, A chemical leak made the plant unsafe and workers need urgent evacuation. along the main road. No further details yet.",HIGH,industrial,0,0,0,1,30,v2_industrial_industrial_high_spill,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_high_spill; label reflects contextual rescue urgency.,en,train
rpv2-00686,Need assistance — Can someone help? an unconscious person is in the damaged shelter after the tornado. near the school. No further details yet.,CRITICAL,tornado,1,0,0,1,1,v2_tornado_tornado_critical_unconscious,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_critical_unconscious; label reflects contextual rescue urgency.,en,train
rpv2-00317,Update: Hurricane damage made several homes unsafe and families need evacuation help. Please send someone. near the market. Please advise.,HIGH,hurricane,0,0,0,0,18,v2_hurricane_hurricane_high_evacuation,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_high_evacuation; label reflects contextual rescue urgency.,en,train
rpv2-00911,Field note: A serious injury occurred while people evacuated thee wildfire area. near the market. Please advise.,HIGH,wildfire,1,0,0,1,3,v2_wildfire_wildfire_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00648,Report from resident: Third-party report: One person has a minor injury after the disturbance and needs assistance. along the main road. Please advise.,MEDIUM,societal,1,0,0,1,1,v2_societal_societal_medium_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_medium_injury; label reflects contextual rescue urgency.,en,train
rpv2-00811,"Please help, A vehicle fire is contained and passengers evacuated, but the scene is asking for urgent support. at the apartment block. No further details yet.",HIGH,transportation,0,0,1,0,12,v2_transportation_transport_high_fire,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_high_fire; label reflects contextual rescue urgency.,en,train
rpv2-00399,Field note: Multiple workers are severely burned after thee explosion and need emergency care. at the apartment block. This is the current update.,CRITICAL,industrial,1,0,1,1,8,v2_industrial_industrial_critical_burns,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_critical_burns; label reflects contextual rescue urgency.,en,train
rpv2-00481,Several people are trapped and cannot escape; immediate rescue is required. on the east side. Please advise.,CRITICAL,other,0,1,0,0,6,v2_other_other_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family other_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00731,"Please help, Several streets lost power after the tornado; residents need local support. at the apartment block. This is the current update.",MEDIUM,tornado,0,0,0,0,30,v2_tornado_tornado_medium_power,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_medium_power; label reflects contextual rescue urgency.,en,validation
rpv2-00375,Field note: We are watching thee storm from a safe place; no assistance is needed. near the market. This is the current update.,LOW,hurricane,0,0,0,0,2,v2_hurricane_hurricane_low_watch,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_low_watch; label reflects contextual rescue urgency.,en,test
rpv2-00542,Need assistance — Can someone help? moderate damage affects the area and residents need a welfare check. by the river. Please advise.,MEDIUM,other,0,0,0,0,15,v2_other_other_medium_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family other_medium_damage; label reflects contextual rescue urgency.,en,train
rpv2-00053,Update: Several residents have mild symptoms and need a health information point. Please send someone. at the apartment block. Please advise.,MEDIUM,biological,0,0,0,1,8,v2_biological_biological_medium_symptoms,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_medium_symptoms; label reflects contextual rescue urgency.,en,train
rpv2-00203,"Please help, A child and two adults are stranded on a roof; immediate water rescue is required. along the main road. This is the current update.",CRITICAL,flood,0,1,0,0,3,v2_flood_flood_critical_rescue,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_critical_rescue; label reflects contextual rescue urgency.,en,train
rpv2-00356,"Caller says: Several residents need water after the storm, with no immediate danger reported. near the market. We need the appropriate response.",MEDIUM,hurricane,0,0,0,0,20,v2_hurricane_hurricane_medium_supplies,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_medium_supplies; label reflects contextual rescue urgency.,en,train
rpv2-00410,SOS: A building fire requires evacuation; everyone is outside but support is needed. along the main road.,HIGH,industrial,0,0,1,0,18,v2_industrial_industrial_high_fire,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_high_fire; label reflects contextual rescue urgency.,en,train
rpv2-00072,Report from resident: Third-party report: The neighborhood needs screening after an outbreak report; no immediate danger is reported. on the east side. Please advise.,MEDIUM,biological,0,0,0,1,40,v2_biological_biological_medium_screening,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_medium_screening; label reflects contextual rescue urgency.,en,train
rpv2-00113,Multiple people are severely injured after the collapse and need immediate medical rescue. along the main road. No further details yet.,CRITICAL,earthquake,1,0,0,1,12,v2_earthquake_earthquake_critical_multiple,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_critical_multiple; label reflects contextual rescue urgency.,en,train
rpv2-00330,SOS: A serious injury occurred during the storm; the person is conscious but needs urgent care. near the market. Please advise.,HIGH,hurricane,1,0,0,1,1,v2_hurricane_hurricane_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00446,Need assistance — Can someone help? a small chemical spill closed one room; nobody is hurt and cleanup is needed. near the school. Please advise.,MEDIUM,industrial,0,0,0,0,3,v2_industrial_industrial_medium_spill,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_medium_spill; label reflects contextual rescue urgency.,en,test
rpv2-00152,Report from resident: Third-party report: The earthquake left cracks in one room; residents are safe but need an inspection. on the east side. This is the current update.,MEDIUM,earthquake,0,0,0,0,3,v2_earthquake_earthquake_medium_cracks,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_medium_cracks; label reflects contextual rescue urgency.,en,train
rpv2-00557,"Update: Hello, this is a test message and nobody needs assistance. Please send someone. on the east side. We need the appropriate response.",LOW,other,0,0,0,0,0,v2_other_other_low_greeting,controlled_synthetic_v2,V2 mixed-disaster scenario family other_low_greeting; label reflects contextual rescue urgency.,en,train
rpv2-00559,"Field note: Hello, this is a test message and nobody needs assistance. pls. near the market.",LOW,other,0,0,0,0,0,v2_other_other_low_greeting,controlled_synthetic_v2,V2 mixed-disaster scenario family other_low_greeting; label reflects contextual rescue urgency.,en,train
rpv2-00165,"Update: A wall is partly damaged and the family needs temporary support, not rescue. Please send someone. near the market. This is the current update.",MEDIUM,earthquake,0,0,0,0,4,v2_earthquake_earthquake_medium_wall,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_medium_wall; label reflects contextual rescue urgency.,en,test
rpv2-00835,"Please help, One person has a painful but stable injury after a collision. near the market. Please advise.",MEDIUM,transportation,1,0,0,1,1,v2_transportation_transport_medium_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_medium_injury; label reflects contextual rescue urgency.,en,train
rpv2-00870,Need assistance — Can someone help? the wildfire surrounds the house and residents are trapped inside. by the river. No further details yet.,CRITICAL,wildfire,0,1,1,0,5,v2_wildfire_wildfire_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00888,Report from resident: Third-party report: The fire blocked both exits and a family cannot escape. near the school. No further details yet.,CRITICAL,wildfire,0,1,1,0,4,v2_wildfire_wildfire_critical_escape,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_critical_escape; label reflects contextual rescue urgency.,en,train
rpv2-00079,Field note: This is a health news update; no one here is ill or requesting help. pls. at the apartment block.,LOW,biological,0,0,0,0,0,v2_biological_biological_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_low_news; label reflects contextual rescue urgency.,en,validation
rpv2-00488,Report from resident: Third-party report: Several people are trapped and cannot escape; immediate rescue is required. on the east side. No further details yet.,CRITICAL,other,0,1,0,0,6,v2_other_other_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family other_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00232,Report from resident: Third-party report: The flood damaged the lower floors; families are outside but need urgent shelter. along the main road. This is the current update.,HIGH,flood,0,0,0,0,12,v2_flood_flood_high_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_damage; label reflects contextual rescue urgency.,en,train
rpv2-00088,Report from resident: Third-party report: Please share general information about prevention; there is no emergency. near the school. No further details yet.,LOW,biological,0,0,0,0,0,v2_biological_biological_low_advice,controlled_synthetic_v2,V2 mixed-disaster scenario family biological_low_advice; label reflects contextual rescue urgency.,en,train
rpv2-00214,Need assistance — Can someone help? floodwater swept through the building; injured residents need immediate rescue. at the apartment block. We need the appropriate response.,CRITICAL,flood,1,0,0,1,7,v2_flood_flood_critical_injured,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_critical_injured; label reflects contextual rescue urgency.,en,train
rpv2-00784,Report from resident: Third-party report: A passenger is bleeding severely after the collision and is losing consciousness. by the river. This is the current update.,CRITICAL,transportation,1,0,0,1,1,v2_transportation_transport_critical_bleeding,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_critical_bleeding; label reflects contextual rescue urgency.,en,test
rpv2-00302,Need assistance — Can someone help? a resident is bleeding badly after debris struck them; immediate medical help is needed. near the school. No further details yet.,CRITICAL,hurricane,1,0,0,1,1,v2_hurricane_hurricane_critical_bleeding,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_critical_bleeding; label reflects contextual rescue urgency.,en,train
rpv2-00352,Report from resident: Third-party report: Wind damaged part of a roof; everyone is safe but the family needs assistance. on the east side.,MEDIUM,hurricane,0,0,0,0,4,v2_hurricane_hurricane_medium_roof,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_medium_roof; label reflects contextual rescue urgency.,en,train
rpv2-00133,Update: Several homes are unsafe after the quake; residents need urgent shelter. Please send someone. near the market. This is the current update.,HIGH,earthquake,0,0,0,0,22,v2_earthquake_earthquake_high_shelter,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_high_shelter; label reflects contextual rescue urgency.,en,train
rpv2-00346,SOS: Wind damaged part of a roof; everyone is safe but the family needs assistance. by the river. We need the appropriate response.,MEDIUM,hurricane,0,0,0,0,4,v2_hurricane_hurricane_medium_roof,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_medium_roof; label reflects contextual rescue urgency.,en,train
rpv2-00169,I am sharing earthquake news; this location has no damage and everyone is safe. near the school. This is the current update.,LOW,earthquake,0,0,0,0,0,v2_earthquake_earthquake_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00770,SOS: Passengers are trapped in the overturned bus while need immediate rescue. by the river. We need the appropriate response.,CRITICAL,transportation,1,1,0,1,9,v2_transportation_transport_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00583,Field note: People are trapped inside thee damaged facility and need immediate rescue. by the river. This is the current update.,CRITICAL,societal,0,1,0,0,9,v2_societal_societal_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00626,SOS: A local disturbance damaged storefronts while businesses need basic assistance. by the river. Please advise.,MEDIUM,societal,0,0,0,0,8,v2_societal_societal_medium_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_medium_damage; label reflects contextual rescue urgency.,en,train
rpv2-00425,A worker has a serious injury after the machinery accident and needs urgent care. near the market. No further details yet.,HIGH,industrial,1,0,0,1,1,v2_industrial_industrial_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family industrial_high_injury; label reflects contextual rescue urgency.,en,train
rpv2-00517,Update: Significant damage has made several rooms unsafe and families need relocation. Please send someone. near the market. We need the appropriate response.,HIGH,other,0,0,0,0,12,v2_other_other_high_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family other_high_damage; label reflects contextual rescue urgency.,en,train
rpv2-00294,Need assistance — Can someone help? the hurricane destroyed the house and two residents are trapped inside. by the river.,CRITICAL,hurricane,0,1,0,0,2,v2_hurricane_hurricane_critical_trapped,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_critical_trapped; label reflects contextual rescue urgency.,en,train
rpv2-00679,Field note: People are trapped under tornado debris and cannot escape without rescue. pls. near the market.,CRITICAL,tornado,1,1,0,1,6,v2_tornado_tornado_critical_debris,controlled_synthetic_v2,V2 mixed-disaster scenario family tornado_critical_debris; label reflects contextual rescue urgency.,en,validation
rpv2-00913,Wildfire smoke is affecting the neighborhood and residents need masks. near the market. This is the current update.,MEDIUM,wildfire,0,0,0,0,25,v2_wildfire_wildfire_medium_smoke,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_medium_smoke; label reflects contextual rescue urgency.,en,train
rpv2-00834,SOS: One person has a painful but stable injury after a collision. on the east side. No further details yet.,MEDIUM,transportation,1,0,0,1,1,v2_transportation_transport_medium_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_medium_injury; label reflects contextual rescue urgency.,en,train
rpv2-00647,Field note: One person has a minor injury after thee disturbance and needs assistance. by the river. We need the appropriate response.,MEDIUM,societal,1,0,0,1,1,v2_societal_societal_medium_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_medium_injury; label reflects contextual rescue urgency.,en,train
rpv2-00377,"This is a hurricane news update, not a request for rescue. near the school.",LOW,hurricane,0,0,0,0,0,v2_hurricane_hurricane_low_news,controlled_synthetic_v2,V2 mixed-disaster scenario family hurricane_low_news; label reflects contextual rescue urgency.,en,train
rpv2-00234,SOS: A vehicle is surrounded by water while responders should help move the occupants safely. near the school. We need the appropriate response.,HIGH,flood,0,0,0,0,4,v2_flood_flood_high_vehicle,controlled_synthetic_v2,V2 mixed-disaster scenario family flood_high_vehicle; label reflects contextual rescue urgency.,en,test
rpv2-00156,Caller says: Shaking damaged the power connection and neighbors need local assistance. near the school. This is the current update.,MEDIUM,earthquake,0,0,0,0,10,v2_earthquake_earthquake_medium_power,controlled_synthetic_v2,V2 mixed-disaster scenario family earthquake_medium_power; label reflects contextual rescue urgency.,en,train
rpv2-00642,SOS: One person has a minor injury after the disturbance while needs assistance. near the school.,MEDIUM,societal,1,0,0,1,1,v2_societal_societal_medium_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_medium_injury; label reflects contextual rescue urgency.,en,train
rpv2-00861,Update: The station evacuation drill is complete and everyone is safe. Please send someone. along the main road. No further details yet.,LOW,transportation,0,0,0,0,30,v2_transportation_transport_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family transport_low_drill; label reflects contextual rescue urgency.,en,train
rpv2-00554,"SOS: Hello, this is a test message while nobody needs assistance. along the main road.",LOW,other,0,0,0,0,0,v2_other_other_low_greeting,controlled_synthetic_v2,V2 mixed-disaster scenario family other_low_greeting; label reflects contextual rescue urgency.,en,train
rpv2-00612,Caller says: Several residents need urgent shelter after serious damage to the community center. on the east side. Please advise.,HIGH,societal,0,0,0,0,25,v2_societal_societal_high_damage,controlled_synthetic_v2,V2 mixed-disaster scenario family societal_high_damage; label reflects contextual rescue urgency.,en,train
rpv2-00957,Update: The wildfire evacuation drill ended normally and no one needs help. Please send someone. at the apartment block. We need the appropriate response.,LOW,wildfire,0,0,0,0,12,v2_wildfire_wildfire_low_drill,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_low_drill; label reflects contextual rescue urgency.,en,train
rpv2-00905,A serious injury occurred while people evacuated the wildfire area. at the apartment block. Please advise.,HIGH,wildfire,1,0,0,1,3,v2_wildfire_wildfire_high_injury,controlled_synthetic_v2,V2 mixed-disaster scenario family wildfire_high_injury; label reflects contextual rescue urgency.,en,train
