id,message,priority_label,disaster_type,injured,trapped,fire,medical_emergency,people_affected,event_id,source_type,annotation_reason,language,split
rp-01055,Please help: rising floodwater is entering several homes and residents need evacuation on the main road this morning; two people are accounted for. The situation update states; the caller has provided this update. Please record this situation.,HIGH,flood,0,0,0,0,12,high_flood_evacuation,controlled_synthetic,"Controlled scenario: evacuation; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03831,Our situation is this: a vehicle stopped on the roadside; no one is hurt and traffic is moving in the industrial district during the night; two people are accounted for. The current report says; responders should use this information. Please record this situation.,LOW,transportation,0,0,0,0,1,low_transportation_traffic,controlled_synthetic,"Controlled scenario: traffic; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01375,fire damaged part of the building; everyone evacuated safely but support is needed by the school a few minutes ago; workers are accounted for. The response log records; the caller has provided this update. We are requesting responders.,HIGH,industrial,0,0,1,0,8,high_industrial_dangerous_fire,controlled_synthetic,"Controlled scenario: dangerous_fire; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00716,I need to report that the tornado destroyed the shelter and people are trapped under debris on the main road during the night; workers are accounted for. The caller reports; the operations desk has been notified. This is the latest update.,CRITICAL,tornado,1,1,0,1,8,critical_tornado_tornado_collapse,controlled_synthetic,"Controlled scenario: tornado_collapse; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01952,Please help: the tornado damaged multiple homes and residents need urgent shelter support near the community center since early afternoon; several residents are accounted for. The situation update states; the report has been logged. We are requesting responders.,HIGH,tornado,0,0,0,0,20,high_tornado_tornado_damage,controlled_synthetic,"Controlled scenario: tornado_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01720,Our situation is this: an outbreak is affecting many residents and urgent public-health support is needed near the community center this morning; one person is accounted for. The caller reports; the message is complete. Please send the appropriate response.,HIGH,biological,0,0,0,1,35,high_biological_public_health,controlled_synthetic,"Controlled scenario: public_health; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-00825,Our situation is this: the hurricane destroyed the building and injured residents need immediate rescue in the north neighborhood this morning; two people are accounted for. In a follow-up message; the caller has provided this update. We are requesting responders.,CRITICAL,hurricane,1,0,0,1,9,critical_hurricane_hurricane_rescue,controlled_synthetic,"Controlled scenario: hurricane_rescue; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-01122,I need to report that a person has a serious leg injury and needs urgent medical response in the north neighborhood since early afternoon; workers are accounted for. In a follow-up message; the report has been logged. Please record this situation.,HIGH,other,1,0,0,1,1,high_other_serious_injury,controlled_synthetic,"Controlled scenario: serious_injury; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00082,Dispatch message: several people are trapped inside a collapsed building and need immediate rescue in the industrial district since early afternoon; one person is accounted for. The dispatch note says; the report has been logged. This is the latest update.,CRITICAL,earthquake,1,1,0,1,6,critical_earthquake_trapped,controlled_synthetic,"Controlled scenario: trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01241,Please help: the earthquake badly damaged a building and occupants must evacuate in the industrial district over the last hour; one person is accounted for. From the latest field note; responders should use this information. This is the latest update.,HIGH,earthquake,0,0,0,0,14,high_earthquake_structural_damage,controlled_synthetic,"Controlled scenario: structural_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00968,I need to report that several people are unconscious during a severe outbreak and need emergency care near the riverside since early afternoon; a family is accounted for. A resident reports; this is the current field description. Please record this situation.,CRITICAL,biological,1,0,0,1,7,critical_biological_outbreak_critical,controlled_synthetic,"Controlled scenario: outbreak_critical; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01264,the earthquake badly damaged a building and occupants must evacuate beside the market this morning; two people are accounted for. A resident reports; this message is being shared with dispatch. Please record this situation.,HIGH,earthquake,0,0,0,0,14,high_earthquake_structural_damage,controlled_synthetic,"Controlled scenario: structural_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00190,Please help: an unconscious person is not responding and needs emergency medical help now on the main road this morning; two people are accounted for. The dispatch note says; the message is complete.,CRITICAL,other,1,0,0,1,1,critical_other_unconscious,controlled_synthetic,"Controlled scenario: unconscious; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03931,Dispatch message: please provide information about the nearest shelter; no evacuation is needed near the riverside this morning; one person is accounted for. The current report says; responders should use this information.,LOW,other,0,0,0,0,1,low_other_information,controlled_synthetic,"Controlled scenario: information; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-03974,I need to report that please provide information about the nearest shelter; no evacuation is needed near the community center after the storm; two people are accounted for. The response log records; this message is being shared with dispatch. Please send the appropriate response.,LOW,other,0,0,0,0,1,low_other_information,controlled_synthetic,"Controlled scenario: information; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-03734,"I need to report that smoke is visible far away, but no fire or danger is near us by the school this morning; workers are accounted for. The current report says; this message is being shared with dispatch. Please record this situation.",LOW,wildfire,0,0,0,0,0,low_wildfire_smoke_report,controlled_synthetic,"Controlled scenario: smoke_report; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02422,SOS report: one person has a painful but stable injury and needs assistance in the north neighborhood during the night; workers are accounted for. In a follow-up message; the report has been logged. We are requesting responders.,MEDIUM,other,1,0,0,1,1,medium_other_medical_help,controlled_synthetic,"Controlled scenario: medical_help; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03450,"a small amount of water is on the road, everyone is safe at the apartment block since early afternoon; one person is accounted for. From the latest field note; the message is complete. This is the latest update.",LOW,flood,0,0,0,0,1,low_flood_minor_flood,controlled_synthetic,"Controlled scenario: minor_flood; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02871,"Please help: a landslide has closed a local route, but no one is trapped near the riverside a few minutes ago; workers are accounted for. The response log records; responders should use this information. Please record this situation.",MEDIUM,other,0,0,0,0,4,medium_other_local_disruption,controlled_synthetic,"Controlled scenario: local_disruption; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03829,Please help: a vehicle stopped on the roadside; no one is hurt and traffic is moving on the main road after the storm; several residents are accounted for. In a follow-up message; the information is ready for triage.,LOW,transportation,0,0,0,0,1,low_transportation_traffic,controlled_synthetic,"Controlled scenario: traffic; label reflects operational rescue urgency, not keyword presence.",en,test
rp-02336,Our situation is this: a small fire damaged part of an empty building and is being contained on the main road during the night; one person is accounted for. The current report says; the operations desk has been notified. Please record this situation.,MEDIUM,industrial,0,0,1,0,2,medium_industrial_small_fire,controlled_synthetic,"Controlled scenario: small_fire; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-02109,"Dispatch message: an earthquake caused moderate damage to a room, but everyone is safe near the riverside since early afternoon; workers are accounted for. According to the latest update; the information is ready for triage. This is the latest update.",MEDIUM,earthquake,0,0,0,0,2,medium_earthquake_moderate_damage,controlled_synthetic,"Controlled scenario: moderate_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03433,"Please help: a small amount of water is on the road, everyone is safe on the main road after the storm; a family is accounted for. The current report says; the team is waiting for guidance. Please record this situation.",LOW,flood,0,0,0,0,1,low_flood_minor_flood,controlled_synthetic,"Controlled scenario: minor_flood; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02380,I need to report that a small fire damaged part of an empty building and is being contained at the apartment block this morning; one person is accounted for. The response log records; the message is complete. We are requesting responders.,MEDIUM,industrial,0,0,1,0,2,medium_industrial_small_fire,controlled_synthetic,"Controlled scenario: small_fire; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-00894,the hurricane destroyed the building and injured residents need immediate rescue near the community center since early afternoon; one person is accounted for. The latest check confirms; this message is being shared with dispatch.,CRITICAL,hurricane,1,0,0,1,9,critical_hurricane_hurricane_rescue,controlled_synthetic,"Controlled scenario: hurricane_rescue; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-02937,Dispatch message: a local disturbance damaged storefronts and businesses need assistance at the apartment block a few minutes ago; a family is accounted for. The current report says; the status should be reviewed. We are requesting responders.,MEDIUM,societal,0,0,0,0,8,medium_societal_community_support,controlled_synthetic,"Controlled scenario: community_support; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01051,Our situation is this: rising floodwater is entering several homes and residents need evacuation in the industrial district since early afternoon; workers are accounted for. The situation update states; responders should use this information. Please send the appropriate response.,HIGH,flood,0,0,0,0,12,high_flood_evacuation,controlled_synthetic,"Controlled scenario: evacuation; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00673,Please help: wildfire surrounds the house and residents are trapped inside beside the market after the storm; workers are accounted for. The response log records; the team is waiting for guidance. Please send the appropriate response.,CRITICAL,wildfire,0,1,1,0,4,critical_wildfire_wildfire_trapped,controlled_synthetic,"Controlled scenario: wildfire_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02392,I need to report that a small fire damaged part of an empty building and is being contained by the school after the storm; several residents are accounted for. The latest check confirms; the report has been logged. Please send the appropriate response.,MEDIUM,industrial,0,0,1,0,2,medium_industrial_small_fire,controlled_synthetic,"Controlled scenario: small_fire; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-00334,Please help: an active fire has people trapped inside the building in the industrial district since early afternoon; a family is accounted for. The current report says; this message is being shared with dispatch.,CRITICAL,industrial,0,1,1,0,9,critical_industrial_fire_trapped,controlled_synthetic,"Controlled scenario: fire_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01571,Dispatch message: wildfire is approaching homes and an organized evacuation is required on the main road after the storm; a family is accounted for. The response log records; responders should use this information. Please send the appropriate response.,HIGH,wildfire,0,0,1,0,30,high_wildfire_wildfire_front,controlled_synthetic,"Controlled scenario: wildfire_front; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01384,Our situation is this: fire damaged part of the building; everyone evacuated safely but support is needed on the main road since early afternoon; workers are accounted for. The dispatch note says; this message is being shared with dispatch.,HIGH,industrial,0,0,1,0,8,high_industrial_dangerous_fire,controlled_synthetic,"Controlled scenario: dangerous_fire; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01320,I need to report that fire damaged part of the building; everyone evacuated safely but support is needed near the community center during the night; two people are accounted for. The caller reports; the message is complete. We are requesting responders.,HIGH,industrial,0,0,1,0,8,high_industrial_dangerous_fire,controlled_synthetic,"Controlled scenario: dangerous_fire; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00691,Please help: wildfire surrounds the house and residents are trapped inside in the industrial district during the night; several residents are accounted for. The latest check confirms; responders should use this information. We are requesting responders.,CRITICAL,wildfire,0,1,1,0,4,critical_wildfire_wildfire_trapped,controlled_synthetic,"Controlled scenario: wildfire_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00129,an unconscious person is not responding and needs emergency medical help now at the apartment block a few minutes ago; one person is accounted for. In a follow-up message; the information is ready for triage. This is the latest update.,CRITICAL,other,1,0,0,1,1,critical_other_unconscious,controlled_synthetic,"Controlled scenario: unconscious; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02551,SOS report: a minor crash is blocking one lane; everyone is conscious and safe beside the market since early afternoon; workers are accounted for. The situation update states; responders should use this information. Please send the appropriate response.,MEDIUM,transportation,0,0,0,0,2,medium_transportation_road_disruption,controlled_synthetic,"Controlled scenario: road_disruption; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02879,"Our situation is this: a landslide has closed a local route, but no one is trapped near the community center since early afternoon; a family is accounted for. The response log records; the information is ready for triage.",MEDIUM,other,0,0,0,0,4,medium_other_local_disruption,controlled_synthetic,"Controlled scenario: local_disruption; label reflects operational rescue urgency, not keyword presence.",en,test
rp-02794,I need to report that several residents have mild symptoms and need a health information point near the community center after the storm; two people are accounted for. The latest check confirms; this message is being shared with dispatch. Please record this situation.,MEDIUM,biological,0,0,0,1,6,medium_biological_public_health,controlled_synthetic,"Controlled scenario: public_health; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00768,Our situation is this: the tornado destroyed the shelter and people are trapped under debris near the riverside a few minutes ago; one person is accounted for. A resident reports; this is the current field description. We are requesting responders.,CRITICAL,tornado,1,1,0,1,8,critical_tornado_tornado_collapse,controlled_synthetic,"Controlled scenario: tornado_collapse; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02448,Dispatch message: one person has a painful but stable injury and needs assistance in the industrial district during the night; two people are accounted for. From the latest field note; this is the current field description. Please record this situation.,MEDIUM,other,1,0,0,1,1,medium_other_medical_help,controlled_synthetic,"Controlled scenario: medical_help; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01431,I need to report that hurricane damage has made several homes unsafe and families need assistance in the north neighborhood over the last hour; several residents are accounted for. The current report says; responders should use this information.,HIGH,hurricane,0,0,0,0,16,high_hurricane_storm_damage,controlled_synthetic,"Controlled scenario: storm_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01950,I need to report that the tornado damaged multiple homes and residents need urgent shelter support at the apartment block a few minutes ago; two people are accounted for. From the latest field note; the message is complete. This is the latest update.,HIGH,tornado,0,0,0,0,20,high_tornado_tornado_damage,controlled_synthetic,"Controlled scenario: tornado_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00606,wildfire surrounds the house and residents are trapped inside by the school over the last hour; several residents are accounted for. According to the latest update; the operations desk has been notified. We are requesting responders.,CRITICAL,wildfire,0,1,1,0,4,critical_wildfire_wildfire_trapped,controlled_synthetic,"Controlled scenario: wildfire_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01047,I need to report that rising floodwater is entering several homes and residents need evacuation in the industrial district a few minutes ago; a family is accounted for. From the latest field note; the status should be reviewed. This is the latest update.,HIGH,flood,0,0,0,0,12,high_flood_evacuation,controlled_synthetic,"Controlled scenario: evacuation; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00392,I need to report that an active fire has people trapped inside the building at the apartment block since early afternoon; two people are accounted for. The latest check confirms; the report has been logged. Please send the appropriate response.,CRITICAL,industrial,0,1,1,0,9,critical_industrial_fire_trapped,controlled_synthetic,"Controlled scenario: fire_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03948,Our situation is this: please provide information about the nearest shelter; no evacuation is needed at the apartment block a few minutes ago; a family is accounted for. From the latest field note; this is the current field description. Please record this situation.,LOW,other,0,0,0,0,1,low_other_information,controlled_synthetic,"Controlled scenario: information; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-02245,I need to report that the storm caused a local power outage and residents need support by the school over the last hour; one person is accounted for. From the latest field note; the caller has provided this update. Please send the appropriate response.,MEDIUM,hurricane,0,0,0,0,12,medium_hurricane_power_outage,controlled_synthetic,"Controlled scenario: power_outage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00933,several people are unconscious during a severe outbreak and need emergency care in the north neighborhood a few minutes ago; workers are accounted for. The current report says; the team is waiting for guidance. Please record this situation.,CRITICAL,biological,1,0,0,1,7,critical_biological_outbreak_critical,controlled_synthetic,"Controlled scenario: outbreak_critical; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01148,Please help: a person has a serious leg injury and needs urgent medical response beside the market over the last hour; workers are accounted for. From the latest field note; this is the current field description. Please send the appropriate response.,HIGH,other,1,0,0,1,1,high_other_serious_injury,controlled_synthetic,"Controlled scenario: serious_injury; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00740,I need to report that the tornado destroyed the shelter and people are trapped under debris in the industrial district this morning; two people are accounted for. The current report says; the message is complete. Please send the appropriate response.,CRITICAL,tornado,1,1,0,1,8,critical_tornado_tornado_collapse,controlled_synthetic,"Controlled scenario: tornado_collapse; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03800,"I need to report that smoke is visible far away, but no fire or danger is near us by the school after the storm; a family is accounted for. The latest check confirms; the message is complete. Please send the appropriate response.",LOW,wildfire,0,0,0,0,0,low_wildfire_smoke_report,controlled_synthetic,"Controlled scenario: smoke_report; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02474,one person has a painful but stable injury and needs assistance at the apartment block during the night; several residents are accounted for. The response log records; this message is being shared with dispatch. Please send the appropriate response.,MEDIUM,other,1,0,0,1,1,medium_other_medical_help,controlled_synthetic,"Controlled scenario: medical_help; label reflects operational rescue urgency, not keyword presence.",en,test
rp-00452,SOS report: rapidly rising floodwater has trapped a family and they cannot escape in the industrial district during the night; one person is accounted for. The situation update states; the report has been logged. We are requesting responders.,CRITICAL,flood,0,1,0,0,5,critical_flood_flood_trapped,controlled_synthetic,"Controlled scenario: flood_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02914,I need to report that a local disturbance damaged storefronts and businesses need assistance on the main road after the storm; one person is accounted for. The caller reports; this message is being shared with dispatch. Please send the appropriate response.,MEDIUM,societal,0,0,0,0,8,medium_societal_community_support,controlled_synthetic,"Controlled scenario: community_support; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02112,"Please help: an earthquake caused moderate damage to a room, but everyone is safe by the school after the storm; workers are accounted for. The caller reports; the report has been logged. Please record this situation.",MEDIUM,earthquake,0,0,0,0,2,medium_earthquake_moderate_damage,controlled_synthetic,"Controlled scenario: moderate_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02588,Our situation is this: a minor crash is blocking one lane; everyone is conscious and safe by the school since early afternoon; a family is accounted for. The dispatch note says; this is the current field description.,MEDIUM,transportation,0,0,0,0,2,medium_transportation_road_disruption,controlled_synthetic,"Controlled scenario: road_disruption; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00400,Please help: an active fire has people trapped inside the building in the north neighborhood over the last hour; one person is accounted for. The latest check confirms; the message is complete. We are requesting responders.,CRITICAL,industrial,0,1,1,0,9,critical_industrial_fire_trapped,controlled_synthetic,"Controlled scenario: fire_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02351,a small fire damaged part of an empty building and is being contained in the industrial district a few minutes ago; a family is accounted for. The situation update states; responders should use this information. Please record this situation.,MEDIUM,industrial,0,0,1,0,2,medium_industrial_small_fire,controlled_synthetic,"Controlled scenario: small_fire; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-03703,"Dispatch message: smoke is visible far away, but no fire or danger is near us by the school a few minutes ago; several residents are accounted for. According to the latest update; the team is waiting for guidance. We are requesting responders.",LOW,wildfire,0,0,0,0,0,low_wildfire_smoke_report,controlled_synthetic,"Controlled scenario: smoke_report; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02687,Our situation is this: wildfire smoke is affecting the neighborhood and residents need masks in the north neighborhood since early afternoon; one person is accounted for. The dispatch note says; the status should be reviewed. Please record this situation.,MEDIUM,wildfire,0,0,0,0,20,medium_wildfire_smoke_area,controlled_synthetic,"Controlled scenario: smoke_area; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01555,wildfire is approaching homes and an organized evacuation is required on the main road this morning; a family is accounted for. The situation update states; the caller has provided this update. Please record this situation.,HIGH,wildfire,0,0,1,0,30,high_wildfire_wildfire_front,controlled_synthetic,"Controlled scenario: wildfire_front; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01813,Our situation is this: a serious disturbance damaged a public facility and people need safe evacuation beside the market after the storm; one person is accounted for. The caller reports; the team is waiting for guidance. This is the latest update.,HIGH,societal,0,0,0,0,18,high_societal_civil_damage,controlled_synthetic,"Controlled scenario: civil_damage; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01020,SOS report: rising floodwater is entering several homes and residents need evacuation by the school after the storm; one person is accounted for. The caller reports; the message is complete. Please record this situation.,HIGH,flood,0,0,0,0,12,high_flood_evacuation,controlled_synthetic,"Controlled scenario: evacuation; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01044,SOS report: rising floodwater is entering several homes and residents need evacuation near the community center a few minutes ago; several residents are accounted for. From the latest field note; this message is being shared with dispatch. We are requesting responders.,HIGH,flood,0,0,0,0,12,high_flood_evacuation,controlled_synthetic,"Controlled scenario: evacuation; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01816,a serious disturbance damaged a public facility and people need safe evacuation near the riverside since early afternoon; one person is accounted for. The caller reports; the operations desk has been notified. Please record this situation.,HIGH,societal,0,0,0,0,18,high_societal_civil_damage,controlled_synthetic,"Controlled scenario: civil_damage; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01414,hurricane damage has made several homes unsafe and families need assistance near the riverside over the last hour; one person is accounted for. The caller reports; this message is being shared with dispatch. Please send the appropriate response.,HIGH,hurricane,0,0,0,0,16,high_hurricane_storm_damage,controlled_synthetic,"Controlled scenario: storm_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02326,I need to report that a small fire damaged part of an empty building and is being contained in the industrial district since early afternoon; several residents are accounted for. In a follow-up message; the operations desk has been notified. Please record this situation.,MEDIUM,industrial,0,0,1,0,2,medium_industrial_small_fire,controlled_synthetic,"Controlled scenario: small_fire; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-02396,Our situation is this: a small fire damaged part of an empty building and is being contained in the north neighborhood after the storm; two people are accounted for. The latest check confirms; the operations desk has been notified. Please record this situation.,MEDIUM,industrial,0,0,1,0,2,medium_industrial_small_fire,controlled_synthetic,"Controlled scenario: small_fire; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-01604,Dispatch message: a bus crash caused serious injuries; everyone is conscious and responders are needed by the school after the storm; one person is accounted for. According to the latest update; this message is being shared with dispatch. This is the latest update.,HIGH,transportation,1,0,0,1,7,high_transportation_transport_crash,controlled_synthetic,"Controlled scenario: transport_crash; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01953,SOS report: the tornado damaged multiple homes and residents need urgent shelter support near the community center this morning; two people are accounted for. The situation update states; the team is waiting for guidance. Please record this situation.,HIGH,tornado,0,0,0,0,20,high_tornado_tornado_damage,controlled_synthetic,"Controlled scenario: tornado_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01734,I need to report that an outbreak is affecting many residents and urgent public-health support is needed in the industrial district this morning; several residents are accounted for. The current report says; this message is being shared with dispatch. Please record this situation.,HIGH,biological,0,0,0,1,35,high_biological_public_health,controlled_synthetic,"Controlled scenario: public_health; label reflects operational rescue urgency, not keyword presence.",en,validation
rp-00503,SOS report: multiple people are severely injured after the structure collapsed in the north neighborhood over the last hour; two people are accounted for. According to the latest update; the team is waiting for guidance.,CRITICAL,earthquake,1,0,0,1,11,critical_earthquake_multiple_injuries,controlled_synthetic,"Controlled scenario: multiple_injuries; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01170,I need to report that a person has a serious leg injury and needs urgent medical response at the apartment block this morning; several residents are accounted for. A resident reports; the message is complete.,HIGH,other,1,0,0,1,1,high_other_serious_injury,controlled_synthetic,"Controlled scenario: serious_injury; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00951,several people are unconscious during a severe outbreak and need emergency care on the main road during the night; one person is accounted for. The situation update states; responders should use this information.,CRITICAL,biological,1,0,0,1,7,critical_biological_outbreak_critical,controlled_synthetic,"Controlled scenario: outbreak_critical; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03174,Our situation is this: this is a test SOS for a training exercise; nobody needs help near the riverside a few minutes ago; a family is accounted for. The response log records; this message is being shared with dispatch. This is the latest update.,LOW,other,0,0,0,0,0,low_other_test,controlled_synthetic,"Controlled scenario: test; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00012,several people are trapped inside a collapsed building and need immediate rescue in the north neighborhood this morning; several residents are accounted for. The caller reports; the report has been logged. This is the latest update.,CRITICAL,earthquake,1,1,0,1,6,critical_earthquake_trapped,controlled_synthetic,"Controlled scenario: trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00982,Please help: several people are unconscious during a severe outbreak and need emergency care in the north neighborhood a few minutes ago; two people are accounted for. The dispatch note says; the report has been logged. We are requesting responders.,CRITICAL,biological,1,0,0,1,7,critical_biological_outbreak_critical,controlled_synthetic,"Controlled scenario: outbreak_critical; label reflects operational rescue urgency, not keyword presence.",en,test
rp-00063,Our situation is this: several people are trapped inside a collapsed building and need immediate rescue near the community center over the last hour; two people are accounted for. A resident reports; the team is waiting for guidance.,CRITICAL,earthquake,1,1,0,1,6,critical_earthquake_trapped,controlled_synthetic,"Controlled scenario: trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01853,Please help: a serious disturbance damaged a public facility and people need safe evacuation beside the market this morning; two people are accounted for. The situation update states; the team is waiting for guidance. This is the latest update.,HIGH,societal,0,0,0,0,18,high_societal_civil_damage,controlled_synthetic,"Controlled scenario: civil_damage; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03512,I need to report that there is a small crack in an empty building; no response is needed by the school a few minutes ago; a family is accounted for. The caller reports; the report has been logged. This is the latest update.,LOW,earthquake,0,0,0,0,0,low_earthquake_minor_damage,controlled_synthetic,"Controlled scenario: minor_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00126,Our situation is this: an unconscious person is not responding and needs emergency medical help now near the community center since early afternoon; a family is accounted for. In a follow-up message; the operations desk has been notified. We are requesting responders.,CRITICAL,other,1,0,0,1,1,critical_other_unconscious,controlled_synthetic,"Controlled scenario: unconscious; label reflects operational rescue urgency, not keyword presence.",en,train
rp-00670,Dispatch message: wildfire surrounds the house and residents are trapped inside in the north neighborhood this morning; several residents are accounted for. A resident reports; the message is complete.,CRITICAL,wildfire,0,1,1,0,4,critical_wildfire_wildfire_trapped,controlled_synthetic,"Controlled scenario: wildfire_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01149,SOS report: a person has a serious leg injury and needs urgent medical response beside the market after the storm; one person is accounted for. From the latest field note; the information is ready for triage. This is the latest update.,HIGH,other,1,0,0,1,1,high_other_serious_injury,controlled_synthetic,"Controlled scenario: serious_injury; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01883,Please help: a serious disturbance damaged a public facility and people need safe evacuation in the industrial district during the night; workers are accounted for. The dispatch note says; the team is waiting for guidance. This is the latest update.,HIGH,societal,0,0,0,0,18,high_societal_civil_damage,controlled_synthetic,"Controlled scenario: civil_damage; label reflects operational rescue urgency, not keyword presence.",en,test
rp-03441,"Our situation is this: a small amount of water is on the road, everyone is safe beside the market over the last hour; workers are accounted for. From the latest field note; responders should use this information.",LOW,flood,0,0,0,0,1,low_flood_minor_flood,controlled_synthetic,"Controlled scenario: minor_flood; label reflects operational rescue urgency, not keyword presence.",en,train
rp-02458,SOS report: one person has a painful but stable injury and needs assistance beside the market a few minutes ago; several residents are accounted for. The situation update states; this is the current field description. Please record this situation.,MEDIUM,other,1,0,0,1,1,medium_other_medical_help,controlled_synthetic,"Controlled scenario: medical_help; label reflects operational rescue urgency, not keyword presence.",en,test
rp-01272,SOS report: the earthquake badly damaged a building and occupants must evacuate beside the market a few minutes ago; several residents are accounted for. The response log records; the report has been logged.,HIGH,earthquake,0,0,0,0,14,high_earthquake_structural_damage,controlled_synthetic,"Controlled scenario: structural_damage; label reflects operational rescue urgency, not keyword presence.",en,train
rp-01117,a person has a serious leg injury and needs urgent medical response in the north neighborhood a few minutes ago; several residents are accounted for. The caller reports; the status should be reviewed. Please record this situation.,HIGH,other,1,0,0,1,1,high_other_serious_injury,controlled_synthetic,"Controlled scenario: serious_injury; label reflects operational rescue urgency, not keyword presence.",en,train
rp-03603,"Our situation is this: the hurricane forecast is being discussed, but our area is unaffected near the community center after the storm; several residents are accounted for. According to the latest update; the team is waiting for guidance. Please send the appropriate response.",LOW,hurricane,0,0,0,0,0,low_hurricane_weather,controlled_synthetic,"Controlled scenario: weather; label reflects operational rescue urgency, not keyword presence.",en,test
rp-00448,Dispatch message: rapidly rising floodwater has trapped a family and they cannot escape near the riverside this morning; workers are accounted for. From the latest field note; this is the current field description. Please record this situation.,CRITICAL,flood,0,1,0,0,5,critical_flood_flood_trapped,controlled_synthetic,"Controlled scenario: flood_trapped; label reflects operational rescue urgency, not keyword presence.",en,train
